Timestamp,Transaction Type,Asset,Quantity Transacted,Price Currency,Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
2023-07-06 22:15:09 UTC,Staking Income,ADA,0.080104,USD,0.2832,0.02,0.02,0,
2023-07-06 21:02:13 UTC,Staking Income,SOL,0.000332049,USD,20.635,0.01,0.01,0,
2023-07-04 02:22:38 UTC,Staking Income,SOL,0.00033182,USD,19.34,0.01,0.01,0,
2023-07-02 01:01:36 UTC,Staking Income,ADA,0.075736,USD,0.29065,0.02,0.02,0,
2023-06-29 20:38:01 UTC,Staking Income,SOL,0.000330555,USD,17.495,0.01,0.01,0,
2023-06-29 14:58:34 UTC,Staking Income,SOL,0.000318099,USD,17.365,0.01,0.01,0,
2023-06-29 05:09:20 UTC,Staking Income,SOL,0.000306768,USD,16.135,0,0,0,
2023-06-29 05:06:07 UTC,Staking Income,SOL,0.000330932,USD,16.13,0.01,0.01,0,
2023-06-28 18:17:44 UTC,Staking Income,SOL,0.000322232,USD,16.225,0.01,0.01,0,
2023-06-27 23:05:11 UTC,Staking Income,ADA,0.076475,USD,0.2865,0.02,0.02,0,
2023-06-27 16:44:26 UTC,Staking Income,SOL,0.000151286,USD,16.665,0,0,0,
2023-06-27 13:12:45 UTC,Staking Income,SOL,0.000330741,USD,16.565,0.01,0.01,0,
2023-06-27 12:48:51 UTC,Staking Income,SOL,0.000318179,USD,16.73,0.01,0.01,0,
2023-06-24 22:46:26 UTC,Staking Income,SOL,0.000181307,USD,16.55,0,0,0,
2023-06-24 04:39:23 UTC,Staking Income,SOL,0.000320942,USD,17.335,0.01,0.01,0,
2023-06-24 00:38:26 UTC,Staking Income,SOL,0.000319656,USD,17.295,0.01,0.01,0,
2023-06-23 22:49:49 UTC,Staking Income,SOL,0.000321356,USD,17.065,0.01,0.01,0,
2023-06-23 04:03:27 UTC,Staking Income,SOL,0.000327575,USD,16.77,0.01,0.01,0,
2023-06-22 22:50:39 UTC,Staking Income,SOL,0.000331795,USD,16.67,0.01,0.01,0,
2023-06-22 22:36:40 UTC,Staking Income,SOL,0.00032989,USD,16.705,0.01,0.01,0,
2023-06-22 15:33:09 UTC,Staking Income,ADA,0.074121,USD,0.2896,0.02,0.02,0,
2023-06-22 07:20:51 UTC,Staking Income,ADA,0.07846,USD,0.2968,0.02,0.02,0,
2023-06-21 22:57:56 UTC,Staking Income,SOL,0.000332809,USD,17.28,0.01,0.01,0,
2023-06-21 21:21:03 UTC,Staking Income,SOL,0.000327938,USD,17.135,0.01,0.01,0,
2023-06-21 18:09:19 UTC,Staking Income,SOL,0.000323026,USD,16.995,0.01,0.01,0,
2023-06-21 03:24:33 UTC,Staking Income,SOL,0.00032424,USD,16.795,0.01,0.01,0,
2023-06-20 22:56:44 UTC,Staking Income,SOL,0.000328182,USD,16.555,0.01,0.01,0,
2023-06-20 21:16:04 UTC,Staking Income,SOL,0.000332013,USD,16.445,0.01,0.01,0,
2023-06-17 22:09:19 UTC,Staking Income,SOL,0.000322941,USD,15.73,0.01,0.01,0,
2023-06-17 21:30:37 UTC,Staking Income,SOL,0.000328742,USD,15.665,0.01,0.01,0,
2023-06-15 08:08:06 UTC,Staking Income,SOL,0.00033402,USD,14.82,0,0,0,
2023-06-15 07:31:51 UTC,Staking Income,SOL,0.000331585,USD,14.74,0,0,0,
2023-06-10 20:07:25 UTC,Staking Income,ADA,0.078174,USD,0.2634,0.02,0.02,0,
2023-06-08 20:52:44 UTC,Staking Income,ADA,0.077522,USD,0.32545,0.03,0.03,0,
2023-06-08 18:20:43 UTC,Staking Income,SOL,0.000335263,USD,18.635,0.01,0.01,0,
2023-06-07 18:43:52 UTC,Staking Income,SOL,0.000335094,USD,19.005,0.01,0.01,0,
2023-06-05 19:47:59 UTC,Staking Income,SOL,0.00032941,USD,19.96,0.01,0.01,0,
2023-06-02 01:17:17 UTC,Staking Income,ADA,0.077764,USD,0.36505,0.03,0.03,0,
2023-06-01 16:59:48 UTC,Staking Income,SOL,0.000330286,USD,20.83,0.01,0.01,0,
2023-05-31 22:58:41 UTC,Staking Income,SOL,0.000330078,USD,20.775,0.01,0.01,0,
2023-05-31 05:16:28 UTC,Staking Income,ADA,0.079287,USD,0.3737,0.03,0.03,0,
2023-05-24 12:37:33 UTC,Receive,ADA,0.07364,USD,0.3652,0.03,0.03,0,Received 0.07364 ADA from 
2023-05-13 13:35:41 UTC,Receive,ADA,0.068662,USD,0.36445,0.03,0.03,0,Received 0.068662 ADA from 
2023-05-07 04:01:10 UTC,Receive,ADA,0.067023,USD,0.3799,0.03,0.03,0,Received 0.067023 ADA from 
2023-05-06 11:28:19 UTC,Receive,SOL,0.000315759,USD,22.63,0.01,0.01,0,Received 0.000315759 SOL from 
2023-05-03 00:44:37 UTC,Receive,SOL,0.000135078,USD,22.02,0,0,0,Received 0.000135078 SOL from 
2023-05-02 05:00:08 UTC,Receive,ADA,0.072328,USD,0.386,0.03,0.03,0,Received 0.072328 ADA from 
2023-04-29 21:08:51 UTC,Receive,ADA,0.06868,USD,0.4031,0.03,0.03,0,Received 0.06868 ADA from 
2023-04-29 19:06:17 UTC,Receive,SOL,0.000135099,USD,23.295,0,0,0,Received 0.000135099 SOL from 
2023-04-28 22:08:13 UTC,Receive,ADA,0.067138,USD,0.4055,0.03,0.03,0,Received 0.067138 ADA from 
2023-04-27 04:30:22 UTC,Receive,ADA,0.071349,USD,0.4081,0.03,0.03,0,Received 0.071349 ADA from 
2023-04-22 04:10:54 UTC,Receive,ADA,0.071993,USD,0.38585,0.03,0.03,0,Received 0.071993 ADA from 
2023-04-17 04:02:43 UTC,Receive,ADA,0.073508,USD,0.4454,0.03,0.03,0,Received 0.073508 ADA from 
2023-04-13 04:28:26 UTC,Receive,SOL,0.000124992,USD,24.025,0,0,0,Received 0.000124992 SOL from 
2023-04-13 04:20:46 UTC,Receive,SOL,0.000193473,USD,23.975,0,0,0,Received 0.000193473 SOL from 
2023-04-13 01:19:52 UTC,Receive,ADA,0.078423,USD,0.4058,0.03,0.03,0,Received 0.078423 ADA from 
2023-04-06 02:37:28 UTC,Receive,SOL,0.000327948,USD,20.81,0.01,0.01,0,Received 0.000327948 SOL from 
2023-04-05 00:15:36 UTC,Receive,SOL,0.00033242,USD,20.875,0.01,0.01,0,Received 0.00033242 SOL from 
2023-04-04 04:31:20 UTC,Receive,ADA,0.063481,USD,0.39415,0.03,0.03,0,Received 0.063481 ADA from 
2023-04-03 03:19:24 UTC,Receive,SOL,0.000131019,USD,20.045,0,0,0,Received 0.000131019 SOL from 
2023-04-02 17:34:47 UTC,Receive,ADA,0.06219,USD,0.38275,0.02,0.02,0,Received 0.06219 ADA from 
2023-04-02 11:11:51 UTC,Receive,SOL,0.0001337,USD,21.03,0,0,0,Received 0.0001337 SOL from 
2023-04-01 20:09:42 UTC,Receive,SOL,0.000171085,USD,21.025,0,0,0,Received 0.000171085 SOL from 
2023-04-01 06:08:08 UTC,Receive,ADA,0.060718,USD,0.3954,0.02,0.02,0,Received 0.060718 ADA from 
2023-04-01 05:13:14 UTC,Receive,SOL,0.000133689,USD,21.135,0,0,0,Received 0.000133689 SOL from 
2023-03-25 01:59:56 UTC,Receive,ADA,257.735093,USD,0.3599,92.76,92.76,0,Received 257.735093 ADA from 
2023-03-25 01:59:56 UTC,Send,ADA,257.735093,USD,0.3599,92.76,92.76,0,Sent 257.735093 ADA to 
2023-03-25 01:59:55 UTC,Receive,SOL,1.083658614,USD,20.77,22.51,22.51,0,Received 1.083658614 SOL from 
2023-03-25 01:59:55 UTC,Send,SOL,1.083658614,USD,20.77,22.51,22.51,0,Sent 1.083658614 SOL to 
2023-03-19 11:05:40 UTC,Receive,SOL,0.000134008,USD,21.4,0,0,0,Received 0.000134008 SOL from 
2023-03-18 20:29:52 UTC,Receive,ADA,0.068261,USD,0.34545,0.02,0.02,0,Received 0.068261 ADA from 
2023-03-17 19:05:30 UTC,Receive,SOL,0.000135236,USD,20.27,0,0,0,Received 0.000135236 SOL from 
2023-03-17 02:49:51 UTC,Receive,SOL,0.00019223,USD,19.935,0,0,0,Received 0.00019223 SOL from 
2023-03-09 18:20:07 UTC,Receive,ADA,0.07322,USD,0.3176,0.02,0.02,0,Received 0.07322 ADA from 
2023-03-03 08:37:45 UTC,Receive,SOL,0.000191909,USD,21.115,0,0,0,Received 0.000191909 SOL from 
2023-03-01 16:13:24 UTC,Receive,SOL,0.000191762,USD,22.41,0,0,0,Received 0.000191762 SOL from 
2023-02-27 15:56:22 UTC,Receive,ADA,0.074792,USD,0.36605,0.03,0.03,0,Received 0.074792 ADA from 
2023-02-25 07:57:13 UTC,Receive,SOL,0.000193886,USD,22.95,0,0,0,Received 0.000193886 SOL from 
2023-02-21 08:44:59 UTC,Receive,ADA,0.074991,USD,0.3981,0.03,0.03,0,Received 0.074991 ADA from 
2023-02-20 07:57:48 UTC,Receive,SOL,0.000076537,USD,26.42,0,0,0,Received 0.000076537 SOL from 
2023-02-17 08:11:05 UTC,Receive,SOL,0.000076843,USD,22.53,0,0,0,Received 0.000076843 SOL from 
2023-02-16 18:38:21 UTC,Receive,ADA,0.070595,USD,0.4096,0.03,0.03,0,Received 0.070595 ADA from 
2023-02-15 11:00:59 UTC,Receive,SOL,0.000077218,USD,21.885,0,0,0,Received 0.000077218 SOL from 
2023-02-12 20:20:12 UTC,Receive,ADA,0.074285,USD,0.3729,0.03,0.03,0,Received 0.074285 ADA from 
2023-02-09 03:36:59 UTC,Receive,SOL,0.000176968,USD,22.31,0,0,0,Received 0.000176968 SOL from 
2023-02-08 14:33:01 UTC,Receive,ADA,0.074204,USD,0.398,0.03,0.03,0,Received 0.074204 ADA from 
2023-02-05 06:40:41 UTC,Receive,SOL,0.000020017,USD,24.44,0,0,0,Received 0.000020017 SOL from 
2023-02-03 16:43:13 UTC,Receive,SOL,0.000032038,USD,24.96,0,0,0,Received 0.000032038 SOL from 
2023-02-02 03:59:52 UTC,Receive,ADA,0.072905,USD,0.4063,0.03,0.03,0,Received 0.072905 ADA from 
2023-01-30 16:52:11 UTC,Receive,ADA,0.075717,USD,0.38075,0.03,0.03,0,Received 0.075717 ADA from 
2023-01-27 20:01:39 UTC,Receive,SOL,0.000048988,USD,24.59,0,0,0,Received 0.000048988 SOL from 
2023-01-26 03:25:41 UTC,Receive,ADA,0.074523,USD,0.37895,0.03,0.03,0,Received 0.074523 ADA from 
2023-01-26 03:25:14 UTC,Receive,SOL,0.000049802,USD,24.94,0,0,0,Received 0.000049802 SOL from 
2023-01-23 02:57:26 UTC,Receive,ADA,0.073121,USD,0.37625,0.03,0.03,0,Received 0.073121 ADA from 
2023-01-20 16:56:24 UTC,Receive,SOL,0.000049618,USD,22.025,0,0,0,Received 0.000049618 SOL from 
2023-01-18 13:03:08 UTC,Receive,SOL,0.000137757,USD,22.67,0,0,0,Received 0.000137757 SOL from 
2023-01-15 09:53:07 UTC,Receive,SOL,0.000202881,USD,22.485,0,0,0,Received 0.000202881 SOL from 
2023-01-13 16:06:22 UTC,Receive,SOL,0.000203027,USD,16.715,0,0,0,Received 0.000203027 SOL from 
2023-01-08 10:08:08 UTC,Receive,SOL,0.000203748,USD,13.57,0,0,0,Received 0.000203748 SOL from 
2023-01-07 16:20:42 UTC,Receive,ADA,0.079289,USD,0.27495,0.02,0.02,0,Received 0.079289 ADA from 
2023-01-05 09:51:28 UTC,Receive,SOL,0.000206231,USD,12.965,0,0,0,Received 0.000206231 SOL from 
2023-01-04 17:51:58 UTC,Receive,ADA,0.079237,USD,0.26935,0.02,0.02,0,Received 0.079237 ADA from 
2023-01-03 09:13:42 UTC,Receive,SOL,0.00020871,USD,11.805,0,0,0,Received 0.00020871 SOL from 
2022-12-31 09:32:49 UTC,Receive,SOL,0.000206418,USD,9.805,0,0,0,Received 0.000206418 SOL from 
2022-12-29 15:27:01 UTC,Receive,ADA,0.078156,USD,0.24635,0.02,0.02,0,Received 0.078156 ADA from 
2022-12-29 09:09:36 UTC,Receive,SOL,0.000209102,USD,9.365,0,0,0,Received 0.000209102 SOL from 
2022-12-27 09:24:46 UTC,Receive,SOL,0.000208768,USD,11.145,0,0,0,Received 0.000208768 SOL from 
2022-12-24 15:28:03 UTC,Receive,ADA,0.084688,USD,0.25775,0.02,0.02,0,Received 0.084688 ADA from 
2022-12-24 09:12:44 UTC,Receive,SOL,0.00005703,USD,11.295,0,0,0,Received 0.00005703 SOL from 
2022-12-22 10:19:59 UTC,Receive,SOL,0.000056486,USD,12.115,0,0,0,Received 0.000056486 SOL from 
2022-12-21 16:03:50 UTC,Receive,ADA,0.086126,USD,0.25225,0.02,0.02,0,Received 0.086126 ADA from 
2022-12-20 09:28:04 UTC,Receive,SOL,0.000056952,USD,12.395,0,0,0,Received 0.000056952 SOL from 
2022-12-18 09:51:42 UTC,Receive,SOL,0.000055753,USD,12.3,0,0,0,Received 0.000055753 SOL from 
2022-12-16 10:35:01 UTC,Receive,SOL,0.000059053,USD,13.425,0,0,0,Received 0.000059053 SOL from 
2022-12-15 09:24:41 UTC,Receive,SOL,0.000055835,USD,14.11,0,0,0,Received 0.000055835 SOL from 
2022-12-13 14:38:14 UTC,Receive,ADA,0.088977,USD,0.31455,0.03,0.03,0,Received 0.088977 ADA from 
2022-12-13 08:34:55 UTC,Receive,SOL,0.000055995,USD,13.045,0,0,0,Received 0.000055995 SOL from 
2022-12-11 08:21:25 UTC,Receive,SOL,0.000060712,USD,13.635,0,0,0,Received 0.000060712 SOL from 
2022-12-09 14:47:44 UTC,Receive,ADA,0.089728,USD,0.31345,0.03,0.03,0,Received 0.089728 ADA from 
2022-12-09 06:50:07 UTC,Receive,SOL,0.000061835,USD,13.675,0,0,0,Received 0.000061835 SOL from 
2022-12-04 09:32:55 UTC,Receive,SOL,0.000064184,USD,13.45,0,0,0,Received 0.000064184 SOL from 
2022-12-03 15:14:27 UTC,Receive,ADA,0.091882,USD,0.32465,0.03,0.03,0,Received 0.091882 ADA from 
2022-12-02 09:40:05 UTC,Receive,SOL,0.000065568,USD,13.575,0,0,0,Received 0.000065568 SOL from 
2022-12-01 23:23:19 UTC,Receive,USD,0.1,USD,1,0.1,0.1,0,Received 0.1 USD from 
2022-11-30 12:52:18 UTC,Receive,SOL,0.000066237,USD,13.585,0,0,0,Received 0.000066237 SOL from 
2022-11-28 15:04:13 UTC,Receive,ADA,0.092167,USD,0.3063,0.03,0.03,0,Received 0.092167 ADA from 
2022-11-28 08:29:00 UTC,Receive,SOL,0.00006736,USD,13.345,0,0,0,Received 0.00006736 SOL from 
2022-11-26 08:27:30 UTC,Receive,SOL,0.000063966,USD,14.405,0,0,0,Received 0.000063966 SOL from 
2022-11-23 14:18:40 UTC,Receive,ADA,0.091685,USD,0.31215,0.03,0.03,0,Received 0.091685 ADA from 
2022-11-23 08:56:46 UTC,Receive,SOL,0.000075681,USD,13.055,0,0,0,Received 0.000075681 SOL from 
2022-11-22 03:46:01 UTC,Receive,ADA,0.092431,USD,0.3063,0.03,0.03,0,Received 0.092431 ADA from 
2022-11-21 07:30:51 UTC,Receive,SOL,0.000075011,USD,11.765,0,0,0,Received 0.000075011 SOL from 
2022-11-19 07:28:27 UTC,Receive,SOL,0.000076522,USD,12.86,0,0,0,Received 0.000076522 SOL from 
2022-11-17 08:33:37 UTC,Receive,SOL,0.000076476,USD,14.23,0,0,0,Received 0.000076476 SOL from 
2022-11-16 22:45:41 UTC,Receive,ADA,0.093286,USD,0.32835,0.03,0.03,0,Received 0.093286 ADA from 
2022-11-14 07:21:09 UTC,Receive,SOL,0.000079497,USD,14.15,0,0,0,Received 0.000079497 SOL from 
2022-11-12 20:31:31 UTC,Receive,SOL,0.000333766,USD,15.025,0.01,0.01,0,Received 0.000333766 SOL from 
2022-11-11 22:36:31 UTC,Receive,ADA,0.099939,USD,0.35175,0.04,0.04,0,Received 0.099939 ADA from 
2022-11-11 18:16:07 UTC,Receive,SOL,0.000341729,USD,16.52,0.01,0.01,0,Received 0.000341729 SOL from 
2022-11-08 14:58:18 UTC,Receive,SOL,0.000354545,USD,27.505,0.01,0.01,0,Received 0.000354545 SOL from 
2022-11-05 05:45:10 UTC,Receive,SOL,0.00033317,USD,34.735,0.01,0.01,0,Received 0.00033317 SOL from 
2022-11-03 12:04:16 UTC,Receive,ADA,0.103172,USD,0.39095,0.04,0.04,0,Received 0.103172 ADA from 
2022-11-02 02:26:50 UTC,Receive,SOL,0.000329192,USD,31.955,0.01,0.01,0,Received 0.000329192 SOL from 
2022-10-31 01:16:22 UTC,Receive,SOL,0.000337415,USD,32.85,0.01,0.01,0,Received 0.000337415 SOL from 
2022-10-30 07:25:02 UTC,Receive,ADA,0.095,USD,0.42025,0.04,0.04,0,Received 0.095 ADA from 
2022-10-29 01:01:46 UTC,Receive,SOL,0.00032939,USD,32.055,0.01,0.01,0,Received 0.00032939 SOL from 
2022-10-26 11:59:43 UTC,Receive,ADA,0.101182,USD,0.40535,0.04,0.04,0,Received 0.101182 ADA from 
2022-10-26 05:16:21 UTC,Receive,SOL,0.000336242,USD,31.12,0.01,0.01,0,Received 0.000336242 SOL from 
2022-10-24 01:40:14 UTC,Receive,SOL,0.000330352,USD,28.99,0.01,0.01,0,Received 0.000330352 SOL from 
2022-10-22 02:09:12 UTC,Receive,SOL,0.000326362,USD,27.915,0.01,0.01,0,Received 0.000326362 SOL from 
2022-10-20 02:24:09 UTC,Receive,SOL,0.00034175,USD,28.925,0.01,0.01,0,Received 0.00034175 SOL from 
2022-10-19 06:49:13 UTC,Receive,ADA,0.103749,USD,0.35675,0.04,0.04,0,Received 0.103749 ADA from 
2022-10-17 02:20:35 UTC,Receive,SOL,0.000339885,USD,29.945,0.01,0.01,0,Received 0.000339885 SOL from 
2022-10-16 22:57:13 UTC,Receive,ADA,0.096947,USD,0.371,0.04,0.04,0,Received 0.096947 ADA from 
2022-10-16 14:49:53 UTC,Receive,BTC,0.00231261,USD,19133.98,44.25,44.25,0,Received 0.00231261 BTC from GDAX
2022-10-16 14:49:34 UTC,Receive,ETH,0.0701792,USD,1282.79,90.03,90.03,0,Received 0.0701792 ETH from GDAX
2022-10-16 05:04:58 UTC,Receive,ADA,0.099934,USD,0.36765,0.04,0.04,0,Received 0.099934 ADA from 
2022-10-15 01:38:02 UTC,Receive,ADA,0.096681,USD,0.36705,0.04,0.04,0,Received 0.096681 ADA from 
2022-10-14 18:24:37 UTC,Receive,SOL,0.000341891,USD,30.25,0.01,0.01,0,Received 0.000341891 SOL from 
2022-10-14 01:24:59 UTC,Receive,SOL,0.000341989,USD,31.09,0.01,0.01,0,Received 0.000341989 SOL from 
2022-10-09 03:53:58 UTC,Receive,SOL,0.000342587,USD,32.475,0.01,0.01,0,Received 0.000342587 SOL from 
2022-10-08 19:27:13 UTC,Receive,SOL,0.000330817,USD,32.705,0.01,0.01,0,Received 0.000330817 SOL from 
2022-10-08 02:20:39 UTC,Receive,SOL,0.000345202,USD,32.905,0.01,0.01,0,Received 0.000345202 SOL from 
2022-10-07 22:45:45 UTC,Receive,SOL,0.000349421,USD,33.13,0.01,0.01,0,Received 0.000349421 SOL from 
2022-10-06 14:03:53 UTC,Receive,SOL,0.000347054,USD,33.685,0.01,0.01,0,Received 0.000347054 SOL from 
2022-10-05 15:47:27 UTC,Receive,SOL,0.000319751,USD,33.625,0.01,0.01,0,Received 0.000319751 SOL from 
2022-10-04 21:22:09 UTC,Receive,SOL,0.000324393,USD,34.195,0.01,0.01,0,Received 0.000324393 SOL from 
2022-10-04 19:01:42 UTC,Receive,ADA,0.099235,USD,0.43355,0.04,0.04,0,Received 0.099235 ADA from 
2022-09-28 05:44:39 UTC,Receive,ADA,0.099707,USD,0.43135,0.04,0.04,0,Received 0.099707 ADA from Coinbase Rewards
2022-09-24 09:28:24 UTC,Receive,ADA,0.102562,USD,0.4595,0.05,0.05,0,Received 0.102562 ADA from Coinbase Rewards
2022-09-20 01:16:23 UTC,Receive,SOL,0.000327252,USD,32.52,0.01,0.01,0,Received 0.000327252 SOL from Coinbase Rewards
2022-09-17 06:01:41 UTC,Receive,ADA,0.100007,USD,0.47495,0.05,0.05,0,Received 0.100007 ADA from Coinbase Rewards
2022-09-16 21:06:16 UTC,Receive,SOL,0.000360561,USD,32.255,0.01,0.01,0,Received 0.000360561 SOL from Coinbase Rewards
2022-09-13 19:10:31 UTC,Receive,SOL,0.000363496,USD,33.5,0.01,0.01,0,Received 0.000363496 SOL from Coinbase Rewards
2022-09-11 18:57:00 UTC,Receive,SOL,0.000362063,USD,35.385,0.01,0.01,0,Received 0.000362063 SOL from Coinbase Rewards
2022-09-11 17:08:15 UTC,Receive,ADA,0.09862,USD,0.5149,0.05,0.05,0,Received 0.09862 ADA from Coinbase Rewards
2022-09-09 08:19:59 UTC,Receive,ADA,0.101787,USD,0.4914,0.05,0.05,0,Received 0.101787 ADA from Coinbase Rewards
2022-09-08 21:48:01 UTC,Receive,SOL,0.000366922,USD,33.595,0.01,0.01,0,Received 0.000366922 SOL from Coinbase Rewards
2022-09-05 17:43:38 UTC,Receive,SOL,0.000369711,USD,31.895,0.01,0.01,0,Received 0.000369711 SOL from Coinbase Rewards
2022-09-03 19:05:58 UTC,Receive,SOL,0.000368769,USD,31.075,0.01,0.01,0,Received 0.000368769 SOL from Coinbase Rewards
2022-09-01 06:38:31 UTC,Receive,ADA,0.097429,USD,0.4475,0.04,0.04,0,Received 0.097429 ADA from Coinbase Rewards
2022-08-31 19:36:07 UTC,Receive,SOL,0.000327969,USD,32.095,0.01,0.01,0,Received 0.000327969 SOL from Coinbase Rewards
2022-08-28 18:25:20 UTC,Receive,SOL,0.00037524,USD,31.965,0.01,0.01,0,Received 0.00037524 SOL from Coinbase Rewards
2022-08-27 07:24:41 UTC,Receive,ADA,0.097695,USD,0.4378,0.04,0.04,0,Received 0.097695 ADA from Coinbase Rewards
2022-08-25 19:14:12 UTC,Receive,SOL,0.000368657,USD,35.675,0.01,0.01,0,Received 0.000368657 SOL from Coinbase Rewards
2022-08-22 18:10:18 UTC,Receive,SOL,0.000171486,USD,34.365,0.01,0.01,0,Received 0.000171486 SOL from Coinbase Rewards
2022-08-22 05:47:01 UTC,Receive,ADA,0.098067,USD,0.4578,0.04,0.04,0,Received 0.098067 ADA from Coinbase Rewards
2022-08-21 11:54:42 UTC,Exchange Deposit,USD,100,USD,1,100,100,0,
2022-08-21 11:54:39 UTC,Deposit,USD,100,USD,1,100,100,0,
2022-08-21 11:53:40 UTC,Receive,USD,0.19,USD,1,0.19,0.19,0,Received 0.19 USD from an external account
2022-08-21 11:53:35 UTC,Receive,LRC,0.52439,USD,0.3825,0.2,0.2,0,Received 0.52439 LRC from an external account
2022-08-21 11:53:35 UTC,Receive,ETH,0.02939266,USD,1627.79,47.85,47.85,0,Received 0.02939266 ETH from an external account
2022-08-21 11:53:35 UTC,Receive,ADA,0.05,USD,0.4646,0.02,0.02,0,Received 0.05 ADA from an external account
2022-08-21 11:53:35 UTC,Receive,USDC,0.000417,USD,1,0,0,0,Received 0.000417 USDC from an external account
2022-08-21 11:53:34 UTC,Receive,BTC,0.00208448,USD,21531.21,44.88,44.88,0,Received 0.00208448 BTC from an external account
2022-08-19 17:48:30 UTC,Receive,SOL,0.000341889,USD,37.39,0.01,0.01,0,Received 0.000341889 SOL from Coinbase Rewards
2022-08-19 07:12:47 UTC,Receive,ADA,0.093607,USD,0.4734,0.04,0.04,0,Received 0.093607 ADA from Coinbase Rewards
2022-08-16 17:13:45 UTC,Receive,SOL,0.000340477,USD,43.15,0.01,0.01,0,Received 0.000340477 SOL from Coinbase Rewards
2022-08-13 16:45:39 UTC,Receive,SOL,0.000342546,USD,46.17,0.02,0.02,0,Received 0.000342546 SOL from Coinbase Rewards
2022-08-11 04:41:21 UTC,Receive,ADA,0.096336,USD,0.54375,0.05,0.05,0,Received 0.096336 ADA from Coinbase Rewards
2022-08-10 17:35:17 UTC,Receive,SOL,0.000343716,USD,42.005,0.01,0.01,0,Received 0.000343716 SOL from Coinbase Rewards
2022-08-07 15:38:54 UTC,Receive,SOL,0.000354151,USD,40.355,0.01,0.01,0,Received 0.000354151 SOL from Coinbase Rewards
2022-08-06 11:25:23 UTC,Receive,ADA,0.097684,USD,0.5179,0.05,0.05,0,Received 0.097684 ADA from Coinbase Rewards
2022-08-05 07:16:04 UTC,Receive,SOL,0.000354485,USD,40.085,0.01,0.01,0,Received 0.000354485 SOL from Coinbase Rewards
2022-08-02 16:10:27 UTC,Receive,ADA,0.0942,USD,0.5026,0.05,0.05,0,Received 0.0942 ADA from Coinbase Rewards
2022-08-02 04:29:15 UTC,Receive,SOL,0.000354204,USD,40.275,0.01,0.01,0,Received 0.000354204 SOL from Coinbase Rewards
2022-07-30 20:14:23 UTC,Exchange Deposit,USD,100,USD,1,100,100,0,
2022-07-30 20:14:20 UTC,Deposit,USD,100,USD,1,100,100,0,
2022-07-30 20:13:40 UTC,Receive,BTC,0.00238233,USD,23855.185,56.83,56.83,0,Received 0.00238233 BTC from GDAX
2022-07-30 01:44:52 UTC,Receive,SOL,0.000361173,USD,42.415,0.02,0.02,0,Received 0.000361173 SOL from Coinbase Rewards
2022-07-29 00:46:52 UTC,Receive,ADA,0.099473,USD,0.5185,0.05,0.05,0,Received 0.099473 ADA from Coinbase Rewards
2022-07-27 02:38:11 UTC,Receive,SOL,0.000364941,USD,35.805,0.01,0.01,0,Received 0.000364941 SOL from Coinbase Rewards
2022-07-25 01:07:07 UTC,Receive,SOL,0.000358785,USD,39.415,0.01,0.01,0,Received 0.000358785 SOL from Coinbase Rewards
2022-07-23 19:15:41 UTC,Receive,ADA,0.103663,USD,0.4768,0.05,0.05,0,Received 0.103663 ADA from Coinbase Rewards
2022-07-22 08:37:52 UTC,Receive,SOL,0.000363666,USD,43.21,0.02,0.02,0,Received 0.000363666 SOL from Coinbase Rewards
2022-07-17 23:44:33 UTC,Receive,SOL,0.00036703,USD,38.855,0.01,0.01,0,Received 0.00036703 SOL from Coinbase Rewards
2022-07-17 20:48:35 UTC,Receive,ADA,0.102326,USD,0.446,0.05,0.05,0,Received 0.102326 ADA from Coinbase Rewards
2022-07-16 15:39:56 UTC,Exchange Deposit,USD,100,USD,1,100,100,0,
2022-07-16 15:39:53 UTC,Deposit,USD,100,USD,1,100,100,0,
2022-07-16 15:39:29 UTC,Receive,BTC,0.00229704,USD,20895.860000018359,48,48,0,Received 0.00229704 BTC from GDAX
2022-07-16 15:39:12 UTC,Receive,ETH,0.04078108,USD,1260.55,51.41,51.41,0,Received 0.04078108 ETH from GDAX
2022-07-15 01:30:32 UTC,Receive,SOL,0.000369366,USD,36.875,0.01,0.01,0,Received 0.000369366 SOL from Coinbase Rewards
2022-07-13 22:41:56 UTC,Receive,ADA,0.05144,USD,0.42555,0.02,0.02,0,Received 0.05144 ADA from Coinbase Rewards
2022-07-11 23:52:06 UTC,Receive,SOL,0.000370122,USD,33.45,0.01,0.01,0,Received 0.000370122 SOL from Coinbase Rewards
2022-07-09 19:33:04 UTC,Receive,ADA,0.076743,USD,0.4802,0.04,0.04,0,Received 0.076743 ADA from Coinbase Rewards
2022-07-08 14:42:40 UTC,Exchange Deposit,USD,100,USD,1,100,100,0,
2022-07-08 14:42:37 UTC,Deposit,USD,100,USD,1,100,100,0,
2022-07-08 14:41:54 UTC,Receive,ETH,0.04124523,USD,1220.310000000043,50.33,50.33,0,Received 0.04124523 ETH from GDAX
2022-07-08 14:41:36 UTC,Receive,BTC,0.00237136,USD,21593.545,51.21,51.21,0,Received 0.00237136 BTC from GDAX
2022-07-08 06:01:11 UTC,Receive,SOL,0.000373941,USD,37.93,0.01,0.01,0,Received 0.000373941 SOL from Coinbase Rewards
